uuid,brand,name,lat,lng,address,province,city,phone,business_hours,opened_at,status,raw_source
c585c356-a586-46c2-9ba6-8f269835b0cc,Insta360,影石Insta360北京望京凯德授权体验店,40.001311,116.476128,北京市朝阳区望京凯德mall商场1层,北京市,市辖区,13011809502,10:00-22:00,2025-11-29,营业中,"{""address"": ""北京市朝阳区望京凯德mall商场1层"", ""businessHours"": ""10:00-22:00"", ""chainStore"": ""授权专卖店"", ""cityCode"": ""1101"", ""cityName"": ""市辖区"", ""contactWay"": ""13011809502"", ""districtCode"": ""110105"", ""districtName"": ""朝阳区"", ""gps"": ""116.47,40.00"", ""id"": 1443, ""provinceCode"": ""11"", ""provinceName"": ""北京市"", ""storeImage"": ""https://res.insta360.com/static/d6d7f37e57607b9c97b2730c9ef424ca/mmexport1755252659030.jpg"", ""storeName"": ""影石Insta360北京望京凯德授权体验店""}"
b5db8970-62b4-4467-bf9e-abcfb319f444,Insta360,影石Insta360北京798创意园授权专卖店,39.991775,116.510966,酒仙桥路 4号院内751影石体验店（便利蜂旁边）,北京市,市辖区,15679620963,10:00~20:00,2025-11-29,营业中,"{""address"": ""酒仙桥路 4号院内751影石体验店（便利蜂旁边）"", ""businessHours"": ""10:00~20:00"", ""chainStore"": ""授权专卖店"", ""cityCode"": ""1101"", ""cityName"": ""市辖区"", ""contactWay"": ""15679620963"", ""districtCode"": ""110105"", ""districtName"": ""朝阳区"", ""gps"": ""116.504968,39.990565"", ""id"": 1395, ""provinceCode"": ""11"", ""provinceName"": ""北京市"", ""storeImage"": ""https://res.insta360.com/static/6458cc9beab9585cd02cb8f3b2a710c0/1961751171666_.pic_hd.jpg"", ""storeName"": ""影石Insta360北京798创意园授权专卖店""}"
24a94d10-3a23-4d08-91e2-bd4098031089,Insta360,影石Insta360北京马连道照材专区,39.891314,116.336136,北京市西城区马连道摄影器材城4层南区202,北京市,市辖区,18501219182,9:30-18:00,2025-11-29,营业中,"{""address"": ""北京市西城区马连道摄影器材城4层南区202"", ""businessHours"": ""9:30-18:00"", ""chainStore"": ""合作体验点"", ""cityCode"": ""1101"", ""cityName"": ""市辖区"", ""contactWay"": ""18501219182"", ""districtCode"": ""110102"", ""districtName"": ""西城区"", ""gps"": ""116.33,39.89"", ""id"": 1525, ""provinceCode"": ""11"", ""provinceName"": ""北京市"", ""storeImage"": ""https://res.insta360.com/static/337507cfacbca0b0fe0d8a8808b128d3/882cac2deb236012889aeff533d6590.jpg"", ""storeName"": ""影石Insta360北京马连道照材专区""}"
10274137-95a4-4d1a-aeae-3ec5176d31b2,Insta360,影石Insta360北京五棵松照材专卖店,39.928431,116.28843,北京市海淀区西四环中路6号五棵松摄影器材城一层C24A影石,北京市,市辖区,13121193161,09:30-17:20,2025-11-29,营业中,"{""address"": ""北京市海淀区西四环中路6号五棵松摄影器材城一层C24A影石"", ""businessHours"": ""09:30-17:20"", ""chainStore"": ""授权专卖店"", ""cityCode"": ""1101"", ""cityName"": ""市辖区"", ""contactWay"": ""13121193161"", ""districtCode"": ""110108"", ""districtName"": ""海淀区"", ""gps"": ""116.282381,39.927195"", ""id"": 778, ""provinceCode"": ""11"", ""provinceName"": ""北京市"", ""storeImage"": ""https://res.insta360.com/static/faf87e707eb50e61049f3a5331257bc5/1%E4%BA%94%E6%A3%B5%E6%9D%BE%E9%97%A8%E5%BA%97%E7%85%A7%E7%89%87.jpeg"", ""storeName"": ""影石Insta360北京五棵松照材专卖店""}"
51da70e7-7449-4fd2-9bf4-c4949b02d285,Insta360,北京马连道照材店,39.890412,116.338766,马连道摄影器材城4层南区202张张丽摄影 ,北京市,市辖区,18501219182,周一～周日9:30-18:00,2025-11-29,营业中,"{""address"": ""马连道摄影器材城4层南区202张张丽摄影 "", ""businessHours"": ""周一～周日9:30-18:00"", ""chainStore"": ""合作体验点"", ""cityCode"": ""1101"", ""cityName"": ""市辖区"", ""contactWay"": ""18501219182"", ""districtCode"": ""110102"", ""districtName"": ""西城区"", ""gps"": ""116.332624,39.889093"", ""id"": 1352, ""provinceCode"": ""11"", ""provinceName"": ""北京市"", ""storeName"": ""北京马连道照材店""}"
a4a3a919-b855-4a89-9edd-5e1813aea88b,Insta360,中体冠军,40.111086,116.382134,北七家温都水城能量馆北京中体冠军仓储店,北京市,市辖区,,,2025-11-29,营业中,"{""address"": ""北七家温都水城能量馆北京中体冠军仓储店"", ""chainStore"": ""合作体验点"", ""cityCode"": ""1101"", ""cityName"": ""市辖区"", ""contactWay"": """", ""districtCode"": ""110114"", ""districtName"": ""昌平区"", ""gps"": ""116.375881,40.109687"", ""id"": 759, ""provinceCode"": ""11"", ""provinceName"": ""北京市"", ""storeName"": ""中体冠军""}"
f3649608-9170-4dbb-9603-48e3c628bdd4,Insta360,北京SKP商场店,39.917468,116.491619,建国路87号五层,北京市,市辖区,,,2025-11-29,营业中,"{""address"": ""建国路87号五层"", ""chainStore"": ""合作体验点"", ""cityCode"": ""1101"", ""cityName"": ""市辖区"", ""contactWay"": """", ""districtCode"": ""110105"", ""districtName"": ""朝阳区"", ""gps"": ""116.485557,39.916203"", ""id"": 842, ""provinceCode"": ""11"", ""provinceName"": ""北京市"", ""storeName"": ""北京SKP商场店""}"
351dceca-0394-42c9-b5c5-eddf53a6c14b,Insta360,北京三里屯店,39.939433,116.466364,工体北路三里屯交汇处三里屯路19号院三里屯Village购物中心（顺电）,北京市,市辖区,,,2025-11-29,营业中,"{""address"": ""工体北路三里屯交汇处三里屯路19号院三里屯Village购物中心（顺电）"", ""chainStore"": ""合作体验点"", ""cityCode"": ""1101"", ""cityName"": ""市辖区"", ""contactWay"": """", ""districtCode"": ""110105"", ""districtName"": ""朝阳区"", ""gps"": ""116.460212,39.9381"", ""id"": 499, ""provinceCode"": ""11"", ""provinceName"": ""北京市"", ""storeName"": ""北京三里屯店""}"
7f87a2e6-6190-4c74-8011-2ed9c566acc4,Insta360,北京东枫德必A座店,39.962174,116.518642,东风南路8号东枫德必A座1层 黛德安,北京市,市辖区,,,2025-11-29,营业中,"{""address"": ""东风南路8号东枫德必A座1层 黛德安"", ""chainStore"": ""合作体验点"", ""cityCode"": ""1101"", ""cityName"": ""市辖区"", ""contactWay"": """", ""districtCode"": ""110105"", ""districtName"": ""朝阳区"", ""gps"": ""116.512677,39.960988"", ""id"": 906, ""provinceCode"": ""11"", ""provinceName"": ""北京市"", ""storeName"": ""北京东枫德必A座店""}"
717d0f89-e438-4295-a85a-8062e1979086,Insta360,北京东直门店,39.947436,116.445127,东直门南大街1号北京来福士购物中心4层20号（顺电）,北京市,市辖区,,,2025-11-29,营业中,"{""address"": ""东直门南大街1号北京来福士购物中心4层20号（顺电）"", ""chainStore"": ""合作体验点"", ""cityCode"": ""1101"", ""cityName"": ""市辖区"", ""districtCode"": ""110101"", ""districtName"": ""东城区"", ""gps"": ""116.438918,39.94606"", ""id"": 497, ""provinceCode"": ""11"", ""provinceName"": ""北京市"", ""storeName"": ""北京东直门店""}"
814e3195-390a-48ab-b1b6-b69db1649faf,Insta360,北京中体冠军店,40.111086,116.382134,七家温都水城能量馆北京中体冠军仓储店,北京市,市辖区,,,2025-11-29,营业中,"{""address"": ""七家温都水城能量馆北京中体冠军仓储店"", ""chainStore"": ""合作体验点"", ""cityCode"": ""1101"", ""cityName"": ""市辖区"", ""contactWay"": """", ""districtCode"": ""110114"", ""districtName"": ""昌平区"", ""gps"": ""116.375881,40.109687"", ""id"": 902, ""provinceCode"": ""11"", ""provinceName"": ""北京市"", ""storeName"": ""北京中体冠军店""}"
081d737a-7d0a-458f-bbd2-1d93cd486178,Insta360,北京公益西桥店,39.842171,116.381734,城南嘉园益城园14号楼BHGMall北京华联公益西桥购物中心（鹰巢数码）,北京市,市辖区,,,2025-11-29,营业中,"{""address"": ""城南嘉园益城园14号楼BHGMall北京华联公益西桥购物中心（鹰巢数码）"", ""chainStore"": ""合作体验点"", ""cityCode"": ""1101"", ""cityName"": ""市辖区"", ""contactWay"": """", ""districtCode"": ""110106"", ""districtName"": ""丰台区"", ""gps"": ""116.375516,39.840786"", ""id"": 850, ""provinceCode"": ""11"", ""provinceName"": ""北京市"", ""storeName"": ""北京公益西桥店""}"
87909740-e988-49d0-a205-5a306ba4a025,Insta360,北京北苑上品店,40.039385,116.429418,北苑路甲13号上品+互联网城市奥莱一层（UP+）,北京市,市辖区,,,2025-11-29,营业中,"{""address"": ""北苑路甲13号上品+互联网城市奥莱一层（UP+）"", ""chainStore"": ""合作体验点"", ""cityCode"": ""1101"", ""cityName"": ""市辖区"", ""contactWay"": """", ""districtCode"": ""110105"", ""districtName"": ""朝阳区"", ""gps"": ""116.423171,40.037985"", ""id"": 436, ""provinceCode"": ""11"", ""provinceName"": ""北京市"", ""storeName"": ""北京北苑上品店""}"
fc49d228-991d-4da5-8f2b-21ce6501ca18,Insta360,北京四通桥当代店,39.977641,116.333778,中关村大街40号1层（鹰巢数码）,北京市,市辖区,,,2025-11-29,营业中,"{""address"": ""中关村大街40号1层（鹰巢数码）"", ""chainStore"": ""合作体验点"", ""cityCode"": ""1101"", ""cityName"": ""市辖区"", ""contactWay"": """", ""districtCode"": ""110108"", ""districtName"": ""海淀区"", ""gps"": ""116.327636,39.976328"", ""id"": 851, ""provinceCode"": ""11"", ""provinceName"": ""北京市"", ""storeName"": ""北京四通桥当代店""}"
6619ba22-35ae-4008-81a1-47910a96ab8d,Insta360,北京国贸SOLOX店,39.919583,116.472355,建国门外大街1号商场地上一层3L102、3L103、3L104号双层铺位SOLOX（SNOW51）,北京市,市辖区,,,2025-11-29,营业中,"{""address"": ""建国门外大街1号商场地上一层3L102、3L103、3L104号双层铺位SOLOX（SNOW51）"", ""chainStore"": ""合作体验点"", ""cityCode"": ""1101"", ""cityName"": ""市辖区"", ""contactWay"": """", ""districtCode"": ""110105"", ""districtName"": ""朝阳区"", ""gps"": ""116.466224,39.918265"", ""id"": 691, ""provinceCode"": ""11"", ""provinceName"": ""北京市"", ""storeName"": ""北京国贸SOLOX店""}"
e940b690-25d3-4dd9-985d-5de9cfa8d2b7,Insta360,北京国贸店,39.917994,116.472119,建国门外大街一号中国国际贸易中心国贸商城三期3B209/210（顺电）,北京市,市辖区,,,2025-11-29,营业中,"{""address"": ""建国门外大街一号中国国际贸易中心国贸商城三期3B209/210（顺电）"", ""chainStore"": ""合作体验点"", ""cityCode"": ""1101"", ""cityName"": ""市辖区"", ""districtCode"": ""110105"", ""districtName"": ""朝阳区"", ""gps"": ""116.465988,39.916676"", ""id"": 498, ""provinceCode"": ""11"", ""provinceName"": ""北京市"", ""storeName"": ""北京国贸店""}"
2b2a3e36-b618-49b0-bb9a-15bdabbd2331,Insta360,北京复兴门百盛店,39.915596,116.370985,复兴门内大街101号百盛购物中心南楼3层（鹰巢数码）,北京市,市辖区,,,2025-11-29,营业中,"{""address"": ""复兴门内大街101号百盛购物中心南楼3层（鹰巢数码）"", ""chainStore"": ""合作体验点"", ""cityCode"": ""1101"", ""cityName"": ""市辖区"", ""contactWay"": """", ""districtCode"": ""110102"", ""districtName"": ""西城区"", ""gps"": ""116.364773,39.91422"", ""id"": 845, ""provinceCode"": ""11"", ""provinceName"": ""北京市"", ""storeName"": ""北京复兴门百盛店""}"
edd6e42c-087f-46a4-8efb-865c51d36de2,Insta360,北京奥莱店,39.770261,116.201666,京良路首创奥特莱斯F1-A01B（恒洲苹果）,北京市,市辖区,,,2025-11-29,营业中,"{""address"": ""京良路首创奥特莱斯F1-A01B（恒洲苹果）"", ""chainStore"": ""合作体验点"", ""cityCode"": ""1101"", ""cityName"": ""市辖区"", ""contactWay"": """", ""districtCode"": ""110111"", ""districtName"": ""房山区"", ""gps"": ""116.195571,39.769005"", ""id"": 816, ""provinceCode"": ""11"", ""provinceName"": ""北京市"", ""storeName"": ""北京奥莱店""}"
54dc1324-23a6-4d67-a5fd-8311bd7836f9,Insta360,北京新奥店,40.007772,116.409167,湖景东路11号新奥购物中心B2（顺电）,北京市,市辖区,,,2025-11-29,营业中,"{""address"": ""湖景东路11号新奥购物中心B2（顺电）"", ""chainStore"": ""合作体验点"", ""cityCode"": ""1101"", ""cityName"": ""市辖区"", ""districtCode"": ""110105"", ""districtName"": ""朝阳区"", ""gps"": ""116.402911,40.006364"", ""id"": 500, ""provinceCode"": ""11"", ""provinceName"": ""北京市"", ""storeName"": ""北京新奥店""}"
53bc8be8-36d3-4464-a6e5-0651254e52e5,Insta360,北京燕莎亮马桥店,39.955872,116.475875,亮马桥路52号燕莎友谊商城5层（鹰巢数码）,北京市,市辖区,,,2025-11-29,营业中,"{""address"": ""亮马桥路52号燕莎友谊商城5层（鹰巢数码）"", ""chainStore"": ""合作体验点"", ""cityCode"": ""1101"", ""cityName"": ""市辖区"", ""contactWay"": """", ""districtCode"": ""110105"", ""districtName"": ""朝阳区"", ""gps"": ""116.469751,39.954562"", ""id"": 843, ""provinceCode"": ""11"", ""provinceName"": ""北京市"", ""storeName"": ""北京燕莎亮马桥店""}"
284df711-10c8-4ec6-9fbd-8654f8f2a2db,Insta360,北京燕莎金源店,39.966274,116.303903,远大路1号金源燕莎友谊商城B1层（鹰巢数码）,北京市,市辖区,,,2025-11-29,营业中,"{""address"": ""远大路1号金源燕莎友谊商城B1层（鹰巢数码）"", ""chainStore"": ""合作体验点"", ""cityCode"": ""1101"", ""cityName"": ""市辖区"", ""contactWay"": """", ""districtCode"": ""110108"", ""districtName"": ""海淀区"", ""gps"": ""116.297826,39.965015"", ""id"": 844, ""provinceCode"": ""11"", ""provinceName"": ""北京市"", ""storeName"": ""北京燕莎金源店""}"
38c61e72-ec9d-4f6c-9c9d-fe070e700c39,Insta360,北京甘家口店,39.934372,116.346012,三里河路17号甘家口大厦一层鹰巢数码,北京市,市辖区,,,2025-11-29,营业中,"{""address"": ""三里河路17号甘家口大厦一层鹰巢数码"", ""chainStore"": ""合作体验点"", ""cityCode"": ""1101"", ""cityName"": ""市辖区"", ""contactWay"": """", ""districtCode"": ""110108"", ""districtName"": ""海淀区"", ""gps"": ""116.339848,39.933037"", ""id"": 849, ""provinceCode"": ""11"", ""provinceName"": ""北京市"", ""storeName"": ""北京甘家口店""}"
c5cef984-51de-4c77-a246-62a56971ffa8,Insta360,北京翠微公主坟店,39.915543,116.315321,复兴路33号公主坟翠微百货A座四层鹰巢数码,北京市,市辖区,,,2025-11-29,营业中,"{""address"": ""复兴路33号公主坟翠微百货A座四层鹰巢数码"", ""chainStore"": ""合作体验点"", ""cityCode"": ""1101"", ""cityName"": ""市辖区"", ""contactWay"": """", ""districtCode"": ""110108"", ""districtName"": ""海淀区"", ""gps"": ""116.309228,39.914267"", ""id"": 847, ""provinceCode"": ""11"", ""provinceName"": ""北京市"", ""storeName"": ""北京翠微公主坟店""}"
db174b02-1bd7-44ea-b08f-0db3fbf34342,Insta360,北京翠微牡丹园店,39.984708,116.379931,花园路2号翠微百货牡丹园店三层鹰巢数码,北京市,市辖区,,,2025-11-29,营业中,"{""address"": ""花园路2号翠微百货牡丹园店三层鹰巢数码"", ""chainStore"": ""合作体验点"", ""cityCode"": ""1101"", ""cityName"": ""市辖区"", ""contactWay"": """", ""districtCode"": ""110108"", ""districtName"": ""海淀区"", ""gps"": ""116.373697,39.983318"", ""id"": 846, ""provinceCode"": ""11"", ""provinceName"": ""北京市"", ""storeName"": ""北京翠微牡丹园店""}"
f60a2241-40ac-4bbe-bcb8-e252ff06e3bd,Insta360,北京颐堤港店,39.977099,116.504027,酒仙桥颐堤港商场（顺电）,北京市,市辖区,,,2025-11-29,营业中,"{""address"": ""酒仙桥颐堤港商场（顺电）"", ""chainStore"": ""合作体验点"", ""cityCode"": ""1101"", ""cityName"": ""市辖区"", ""districtCode"": ""110105"", ""districtName"": ""朝阳区"", ""gps"": ""116.498004,39.975869"", ""id"": 501, ""provinceCode"": ""11"", ""provinceName"": ""北京市"", ""storeName"": ""北京颐堤港店""}"
0fa75dcf-e3b3-47c2-b9cd-ce773e3070bb,Insta360,北京龙德广场店,40.067372,116.428277,立汤路186号翠微龙德广场3层（鹰巢数码）,北京市,市辖区,,,2025-11-29,营业中,"{""address"": ""立汤路186号翠微龙德广场3层（鹰巢数码）"", ""chainStore"": ""合作体验点"", ""cityCode"": ""1101"", ""cityName"": ""市辖区"", ""contactWay"": """", ""districtCode"": ""110114"", ""districtName"": ""昌平区"", ""gps"": ""116.422025,40.065969"", ""id"": 848, ""provinceCode"": ""11"", ""provinceName"": ""北京市"", ""storeName"": ""北京龙德广场店""}"
13fc18bb-6604-4cab-8514-19f584b37c1b,Insta360,北京五棵松摄影城华聿资通售点1,39.931234,116.286046,北京市海淀区五棵松摄影城B20,北京市,市辖区,,,2025-11-29,营业中,"{""address"": ""北京市海淀区五棵松摄影城B20"", ""chainStore"": ""合作体验点"", ""cityCode"": ""1101"", ""cityName"": ""市辖区"", ""districtCode"": ""110108"", ""districtName"": ""海淀区"", ""gps"": ""116.28,39.93"", ""id"": 1552, ""provinceCode"": ""11"", ""provinceName"": ""北京市"", ""storeName"": ""北京五棵松摄影城华聿资通售点1""}"
5f70abe2-4487-48bf-926f-b502fb06fe18,Insta360,北京光华路SOHO大厦九州摄影器材售点1,39.921333,116.466151,北京市朝阳区光华路22号光华路SOHO大厦一期二层 212,北京市,市辖区,,,2025-11-29,营业中,"{""address"": ""北京市朝阳区光华路22号光华路SOHO大厦一期二层 212"", ""chainStore"": ""合作体验点"", ""cityCode"": ""1101"", ""cityName"": ""市辖区"", ""districtCode"": ""110105"", ""districtName"": ""朝阳区"", ""gps"": ""116.46,39.92"", ""id"": 1557, ""provinceCode"": ""11"", ""provinceName"": ""北京市"", ""storeName"": ""北京光华路SOHO大厦九州摄影器材售点1""}"
f77bbef4-19de-43d6-ad7e-840521ed69ae,Insta360,北京百子湾卡达摄影器材售点1,39.901191,116.515968,北京市朝阳区广渠路11号院 能+中心底商A座103,北京市,市辖区,,,2025-11-29,营业中,"{""address"": ""北京市朝阳区广渠路11号院 能+中心底商A座103"", ""chainStore"": ""合作体验点"", ""cityCode"": ""1101"", ""cityName"": ""市辖区"", ""districtCode"": ""110105"", ""districtName"": ""朝阳区"", ""gps"": ""116.51,39.90"", ""id"": 1544, ""provinceCode"": ""11"", ""provinceName"": ""北京市"", ""storeName"": ""北京百子湾卡达摄影器材售点1""}"
ca3186c0-b171-4840-9bc3-1c9b55dcc9ee,Insta360,北京五棵松博华同达售点1,39.931234,116.286046,北京五棵松国际摄影器材城一层C26,北京市,市辖区,,,2025-11-29,营业中,"{""address"": ""北京五棵松国际摄影器材城一层C26"", ""chainStore"": ""合作体验点"", ""cityCode"": ""1101"", ""cityName"": ""市辖区"", ""districtCode"": ""110108"", ""districtName"": ""海淀区"", ""gps"": ""116.28,39.93"", ""id"": 1550, ""provinceCode"": ""11"", ""provinceName"": ""北京市"", ""storeName"": ""北京五棵松博华同达售点1""}"
